bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	median.len	median.len.ratio
chr11	91981927	1907889817	92526216	246.0	0.000195127987302
chr11	92526216	1908434106	93094535	252.0	0.000199887206505
chr11	93094535	1909002425	93674283	252.0	0.000199887206505
chr11	93674283	1909582173	94263288	251.0	0.000199094003304
chr11	94263288	1910171178	94832545	251.0	0.000199094003304
chr11	94832545	1910740435	95436881	252.5	0.000200283808105
chr11	95436881	1911344771	96013887	248.0	0.000196714393703
chr11	96013887	1911921777	96765393	256.0	0.000203060019307
chr11	96765393	1912673283	97383781	253.5	0.000201077011306
chr11	97383781	1913291671	97994729	254.5	0.000201870214506
chr11	97994729	1913902619	98600642	249.5	0.000197904198504
chr11	98600642	1914508532	99164914	253.0	0.000200680409705
chr11	99164914	1915072804	99776870	265.0	0.00021019884811
chr11	99776870	1915684760	100414286	262.5	0.000208215840109
chr11	100414286	1916322176	100977600	245.5	0.000194731385702
chr11	100977600	1916885490	101562479	251.5	0.000199490604905
chr11	101562479	1917470369	102152244	247.5	0.000196317792103
chr11	102152244	1918060134	102751226	254.5	0.000201870214506
chr11	102751226	1918659116	103362030	268.0	0.000212578457712
chr11	103362030	1919269920	103933637	242.5	0.000192351776101
chr11	103933637	1919841527	104498041	254.0	0.000201473612906
chr11	104498041	1920405931	105072781	251.0	0.000199094003304
chr11	105072781	1920980671	105668998	259.0	0.000205439628908
chr11	105668998	1921576888	106262159	260.0	0.000206232832108
chr11	106262159	1922170049	106847485	257.5	0.000204249824107
chr11	106847485	1922755375	107442240	257.5	0.000204249824107
chr11	107442240	1923350130	107992874	249.0	0.000197507596904
chr11	107992874	1923900764	108605944	253.5	0.000201077011306
chr11	108605944	1924513834	109179618	249.0	0.000197507596904
chr11	109179618	1925087508	109766783	254.5	0.000201870214506
chr11	109766783	1925674673	110337441	252.5	0.000200283808105
chr11	110337441	1926245331	110885185	239.5	0.0001899721665
chr11	110885185	1926793075	111432792	253.0	0.000200680409705
chr11	111432792	1927340682	111985230	249.5	0.000197904198504
chr11	111985230	1927893120	112545380	252.0	0.000199887206505
chr11	112545380	1928453270	113090849	248.5	0.000197110995303
chr11	113090849	1928998739	113638119	241.0	0.0001911619713
chr11	113638119	1929546009	114182725	253.0	0.000200680409705
chr11	114182725	1930090615	114782180	255.5	0.000202663417706
chr11	114782180	1930690070	115331653	253.0	0.000200680409705
chr11	115331653	1931239543	115865235	254.0	0.000201473612906
chr11	115865235	1931773125	116421084	256.0	0.000203060019307
chr11	116421084	1932328974	116986679	260.0	0.000206232832108
chr11	116986679	1932894569	117532396	246.5	0.000195524588903
chr11	117532396	1933440286	118100294	245.0	0.000194334784102
chr11	118100294	1934008184	118680700	250.0	0.000198300800104
chr11	118680700	1934588590	119228739	250.0	0.000198300800104
chr11	119228739	1935136629	119763786	245.0	0.000194334784102
chr11	119763786	1935671676	120326310	252.0	0.000199887206505
chr11	120326310	1936234200	120878178	257.0	0.000203853222507
chr11	120878178	1936786068	121432469	254.5	0.000201870214506
chr11	121432469	1937340359	122003683	255.0	0.000202266816106
chr11	122003683	1937911573	122561804	251.0	0.000199094003304
chr11	122561804	1938469694	123137489	258.0	0.000204646425707
chr11	123137489	1939045379	123709434	251.5	0.000199490604905
chr11	123709434	1939617324	124277581	256.5	0.000203456620907
chr11	124277581	1940185471	124867161	245.0	0.000194334784102
chr11	124867161	1940775051	125427208	243.0	0.000192748377701
chr11	125427208	1941335098	126004687	251.0	0.000199094003304
chr11	126004687	1941912577	126560116	243.5	0.000193144979301
chr11	126560116	1942468006	127092934	244.5	0.000193938182502
chr11	127092934	1943000824	127643978	251.0	0.000199094003304
chr11	127643978	1943551868	128217287	246.5	0.000195524588903
chr11	128217287	1944125177	128768777	241.5	0.000191558572901
chr11	128768777	1944676667	129352113	257.0	0.000203853222507
chr11	129352113	1945260003	129911504	242.0	0.000191955174501
chr11	129911504	1945819394	130472889	248.0	0.000196714393703
chr11	130472889	1946380779	131015270	251.5	0.000199490604905
chr11	131015270	1946923160	131562119	244.0	0.000193541580902
chr11	131562119	1947470009	132097216	239.5	0.0001899721665
chr11	132097216	1948005106	132663140	245.0	0.000194334784102
chr11	132663140	1948571030	133219539	242.0	0.000191955174501
chr11	133219539	1949127429	133795943	248.5	0.000197110995303
chr11	133795943	1949703833	134376759	251.5	0.000199490604905
chr11	134376759	1950284649	135006516	244.0	0.000193541580902
chr12	0	1950914406	757914	263.0	0.000208612441709
chr12	757914	1951672320	1329611	254.0	0.000201473612906
chr12	1329611	1952244017	1912538	256.0	0.000203060019307
chr12	1912538	1952826944	2467549	244.0	0.000193541580902
chr12	2467549	1953381955	3028948	252.0	0.000199887206505
chr12	3028948	1953943354	3586520	249.0	0.000197507596904
chr12	3586520	1954500926	4179566	246.0	0.000195127987302
chr12	4179566	1955093972	4731579	251.0	0.000199094003304
chr12	4731579	1955645985	5295060	252.0	0.000199887206505
chr12	5295060	1956209466	5834925	246.0	0.000195127987302
chr12	5834925	1956749331	6398114	253.0	0.000200680409705
chr12	6398114	1957312520	7006148	259.0	0.000205439628908
chr12	7006148	1957920554	7650063	252.0	0.000199887206505
chr12	7650063	1958564469	8232691	246.0	0.000195127987302
chr12	8232691	1959147097	8946116	253.0	0.000200680409705
chr12	8946116	1959860522	9562316	257.0	0.000203853222507
chr12	9562316	1960476722	10245794	252.0	0.000199887206505
chr12	10245794	1961160200	10861217	257.0	0.000203853222507
chr12	10861217	1961775623	11413979	249.0	0.000197507596904
chr12	11413979	1962328385	11994718	246.0	0.000195127987302
chr12	11994718	1962909124	12566228	245.0	0.000194334784102
chr12	12566228	1963480634	13142907	247.0	0.000195921190503
chr12	13142907	1964057313	13684590	250.0	0.000198300800104
chr12	13684590	1964598996	14260173	255.0	0.000202266816106
chr12	14260173	1965174579	14842853	257.0	0.000203853222507
chr12	14842853	1965757259	15418481	259.0	0.000205439628908
chr12	15418481	1966332887	16009204	256.0	0.000203060019307
chr12	16009204	1966923610	16587220	254.0	0.000201473612906
chr12	16587220	1967501626	17197698	257.0	0.000203853222507
chr12	17197698	1968112104	17802623	259.0	0.000205439628908
chr12	17802623	1968717029	18469895	267.0	0.000211785254511
chr12	18469895	1969384301	19062950	258.0	0.000204646425707
chr12	19062950	1969977356	19637404	256.0	0.000203060019307
chr12	19637404	1970551810	20213369	255.0	0.000202266816106
chr12	20213369	1971127775	20814894	257.0	0.000203853222507
chr12	20814894	1971729300	21432362	263.0	0.000208612441709
chr12	21432362	1972346768	22047613	255.0	0.000202266816106
chr12	22047613	1972962019	22657600	263.0	0.000208612441709
chr12	22657600	1973572006	23222248	256.0	0.000203060019307
chr12	23222248	1974136654	23824830	250.0	0.000198300800104
chr12	23824830	1974739236	24431456	259.0	0.000205439628908
chr12	24431456	1975345862	25001597	251.0	0.000199094003304
chr12	25001597	1975916003	25570260	247.0	0.000195921190503
chr12	25570260	1976484666	26147128	246.0	0.000195127987302
chr12	26147128	1977061534	26688380	245.0	0.000194334784102
chr12	26688380	1977602786	27281041	255.0	0.000202266816106
chr12	27281041	1978195447	27845213	252.0	0.000199887206505
chr12	27845213	1978759619	28430981	254.0	0.000201473612906
chr12	28430981	1979345387	28994785	257.0	0.000203853222507
chr12	28994785	1979909191	29587305	263.0	0.000208612441709
chr12	29587305	1980501711	30135086	246.0	0.000195127987302
chr12	30135086	1981049492	30706384	245.0	0.000194334784102
chr12	30706384	1981620790	31344273	256.0	0.000203060019307
chr12	31344273	1982258679	31894469	257.0	0.000203853222507
chr12	31894469	1982808875	32463579	247.0	0.000195921190503
chr12	32463579	1983377985	33012831	253.0	0.000200680409705
chr12	33012831	1983927237	33620382	250.0	0.000198300800104
chr12	33620382	1984534788	34251612	263.0	0.000208612441709
chr12	34251612	1985166018	37976075	211.0	0.000167365875288
chr12	37976075	1988890481	38875841	264.0	0.00020940564491
chr12	38875841	1989790247	39480155	255.0	0.000202266816106
chr12	39480155	1990394561	40082357	264.0	0.00020940564491
chr12	40082357	1990996763	40665197	250.0	0.000198300800104
chr12	40665197	1991579603	41252878	257.0	0.000203853222507
chr12	41252878	1992167284	41835575	261.0	0.000207026035309
chr12	41835575	1992749981	42413519	255.0	0.000202266816106
chr12	42413519	1993327925	43019137	258.0	0.000204646425707
chr12	43019137	1993933543	43599292	248.0	0.000196714393703
chr12	43599292	1994513698	44201399	253.0	0.000200680409705
chr12	44201399	1995115805	44787972	248.0	0.000196714393703
chr12	44787972	1995702378	45392191	247.0	0.000195921190503
chr12	45392191	1996306597	45956857	247.0	0.000195921190503
chr12	45956857	1996871263	46554871	268.0	0.000212578457712
chr12	46554871	1997469277	47156074	256.0	0.000203060019307
chr12	47156074	1998070480	47740145	250.0	0.000198300800104
chr12	47740145	1998654551	48316439	246.0	0.000195127987302
chr12	48316439	1999230845	48913804	244.0	0.000193541580902
chr12	48913804	1999828210	49495261	254.0	0.000201473612906
chr12	49495261	2000409667	50051365	249.0	0.000197507596904
chr12	50051365	2000965771	50617456	248.0	0.000196714393703
chr12	50617456	2001531862	51150642	252.0	0.000199887206505
chr12	51150642	2002065048	51696185	255.0	0.000202266816106
chr12	51696185	2002610591	52254399	244.0	0.000193541580902
chr12	52254399	2003168805	52827385	251.0	0.000199094003304
chr12	52827385	2003741791	53347992	244.0	0.000193541580902
chr12	53347992	2004262398	53901259	245.0	0.000194334784102
chr12	53901259	2004815665	54565428	251.0	0.000199094003304
chr12	54565428	2005479834	55164724	260.0	0.000206232832108
chr12	55164724	2006079130	55794315	252.0	0.000199887206505
chr12	55794315	2006708721	56387954	250.0	0.000198300800104
chr12	56387954	2007302360	56959510	260.0	0.000206232832108
chr12	56959510	2007873916	57544919	248.0	0.000196714393703
chr12	57544919	2008459325	58122681	247.0	0.000195921190503
chr12	58122681	2009037087	58703373	250.0	0.000198300800104
chr12	58703373	2009617779	59267841	249.0	0.000197507596904
chr12	59267841	2010182247	59876084	250.0	0.000198300800104
chr12	59876084	2010790490	60479005	253.0	0.000200680409705
chr12	60479005	2011393411	61072478	261.0	0.000207026035309
chr12	61072478	2011986884	61678336	259.0	0.000205439628908
chr12	61678336	2012592742	62269670	246.0	0.000195127987302
chr12	62269670	2013184076	62872861	252.0	0.000199887206505
chr12	62872861	2013787267	63419958	256.0	0.000203060019307
chr12	63419958	2014334364	64112170	251.0	0.000199094003304
chr12	64112170	2015026576	64688204	253.0	0.000200680409705
chr12	64688204	2015602610	65213260	253.0	0.000200680409705
chr12	65213260	2016127666	65767271	251.0	0.000199094003304
chr12	65767271	2016681677	66335708	247.0	0.000195921190503
chr12	66335708	2017250114	66908211	251.0	0.000199094003304
chr12	66908211	2017822617	67469443	249.0	0.000197507596904
chr12	67469443	2018383849	68039399	261.0	0.000207026035309
chr12	68039399	2018953805	68614564	261.0	0.000207026035309
chr12	68614564	2019528970	69157561	255.0	0.000202266816106
chr12	69157561	2020071967	69713447	246.0	0.000195127987302
chr12	69713447	2020627853	70310161	255.0	0.000202266816106
chr12	70310161	2021224567	70951595	258.0	0.000204646425707
chr12	70951595	2021866001	71539148	250.0	0.000198300800104
chr12	71539148	2022453554	72148100	254.0	0.000201473612906
chr12	72148100	2023062506	72719883	257.0	0.000203853222507
chr12	72719883	2023634289	73315380	262.0	0.000207819238509
chr12	73315380	2024229786	73932538	253.0	0.000200680409705
chr12	73932538	2024846944	74560562	256.0	0.000203060019307
chr12	74560562	2025474968	75198249	260.0	0.000206232832108
chr12	75198249	2026112655	75805126	251.0	0.000199094003304
chr12	75805126	2026719532	76360277	239.0	0.000189575564899
chr12	76360277	2027274683	76946023	257.0	0.000203853222507
chr12	76946023	2027860429	77504043	258.0	0.000204646425707
chr12	77504043	2028418449	78089020	251.0	0.000199094003304
chr12	78089020	2029003426	78675953	248.0	0.000196714393703
chr12	78675953	2029590359	79267045	252.0	0.000199887206505
chr12	79267045	2030181451	79821659	254.0	0.000201473612906
chr12	79821659	2030736065	80452537	269.0	0.000213371660912
chr12	80452537	2031366943	81085180	253.0	0.000200680409705
chr12	81085180	2031999586	81681973	261.0	0.000207026035309
chr12	81681973	2032596379	82274468	253.0	0.000200680409705
chr12	82274468	2033188874	82854266	252.0	0.000199887206505
chr12	82854266	2033768672	83437798	265.0	0.00021019884811
chr12	83437798	2034352204	84038228	252.0	0.000199887206505
chr12	84038228	2034952634	84641713	251.0	0.000199094003304
chr12	84641713	2035556119	85243908	261.0	0.000207026035309
chr12	85243908	2036158314	85883539	261.0	0.000207026035309
chr12	85883539	2036797945	86478213	253.0	0.000200680409705
chr12	86478213	2037392619	87089339	262.0	0.000207819238509
chr12	87089339	2038003745	87719597	260.0	0.000206232832108
chr12	87719597	2038634003	88326793	260.0	0.000206232832108
chr12	88326793	2039241199	88917456	257.0	0.000203853222507
chr12	88917456	2039831862	89503751	250.0	0.000198300800104
chr12	89503751	2040418157	90060547	247.0	0.000195921190503
chr12	90060547	2040974953	90639747	251.0	0.000199094003304
chr12	90639747	2041554153	91246665	266.0	0.000210992051311
chr12	91246665	2042161071	91813570	245.0	0.000194334784102
chr12	91813570	2042727976	92375232	250.0	0.000198300800104
chr12	92375232	2043289638	92938579	251.0	0.000199094003304
chr12	92938579	2043852985	93496825	247.5	0.000196317792103
chr12	93496825	2044411231	94056441	250.0	0.000198300800104
chr12	94056441	2044970847	94591892	244.5	0.000193938182502
chr12	94591892	2045506298	95143190	255.5	0.000202663417706
chr12	95143190	2046057596	95685722	257.0	0.000203853222507
chr12	95685722	2046600128	96249676	246.0	0.000195127987302
chr12	96249676	2047164082	96821082	247.0	0.000195921190503
chr12	96821082	2047735488	97414032	255.0	0.000202266816106
chr12	97414032	2048328438	97996853	262.0	0.000207819238509
chr12	97996853	2048911259	98573697	252.0	0.000199887206505
chr12	98573697	2049488103	99121537	253.0	0.000200680409705
chr12	99121537	2050035943	99678812	248.5	0.000197110995303
chr12	99678812	2050593218	100271655	251.0	0.000199094003304
chr12	100271655	2051186061	100822674	251.0	0.000199094003304
chr12	100822674	2051737080	101391496	255.5	0.000202663417706
chr12	101391496	2052305902	101949763	245.0	0.000194334784102
chr12	101949763	2052864169	102499743	249.5	0.000197904198504
chr12	102499743	2053414149	103069559	244.0	0.000193541580902
chr12	103069559	2053983965	103645321	255.0	0.000202266816106
chr12	103645321	2054559727	104178704	245.0	0.000194334784102
chr12	104178704	2055093110	104748101	252.0	0.000199887206505
chr12	104748101	2055662507	105276140	253.5	0.000201077011306
chr12	105276140	2056190546	105861089	257.5	0.000204249824107
chr12	105861089	2056775495	106398350	239.0	0.000189575564899
chr12	106398350	2057312756	106985683	257.0	0.000203853222507
chr12	106985683	2057900089	107564381	248.0	0.000196714393703
chr12	107564381	2058478787	108090770	247.5	0.000196317792103
chr12	108090770	2059005176	108622759	244.0	0.000193541580902
chr12	108622759	2059537165	109146127	246.5	0.000195524588903
chr12	109146127	2060060533	109715306	242.0	0.000191955174501
chr12	109715306	2060629712	110241759	249.0	0.000197507596904
chr12	110241759	2061156165	110759617	243.0	0.000192748377701
chr12	110759617	2061674023	111270595	244.0	0.000193541580902
chr12	111270595	2062185001	111801232	242.0	0.000191955174501
chr12	111801232	2062715638	112338034	244.0	0.000193541580902
chr12	112338034	2063252440	112890629	252.0	0.000199887206505
chr12	112890629	2063805035	113413365	232.0	0.000184023142497
chr12	113413365	2064327771	113945696	246.0	0.000195127987302
chr12	113945696	2064860102	114465379	243.0	0.000192748377701
chr12	114465379	2065379785	115012120	249.0	0.000197507596904
chr12	115012120	2065926526	115542837	246.0	0.000195127987302
chr12	115542837	2066457243	116067681	236.0	0.000187195955298
chr12	116067681	2066982087	116602317	249.0	0.000197507596904
chr12	116602317	2067516723	117135760	255.0	0.000202266816106
chr12	117135760	2068050166	117679905	248.5	0.000197110995303
chr12	117679905	2068594311	118220756	243.0	0.000192748377701
chr12	118220756	2069135162	118727944	239.0	0.000189575564899
chr12	118727944	2069642350	119279084	242.0	0.000191955174501
chr12	119279084	2070193490	119821442	255.5	0.000202663417706
chr12	119821442	2070735848	120363234	245.0	0.000194334784102
chr12	120363234	2071277640	120886195	248.0	0.000196714393703
chr12	120886195	2071800601	121421891	251.5	0.000199490604905
